area,ciudad,conglomerado,panelm,vivienda,hogar,s101p11,s101p12a,s101p12b,s101p12c,s101p12d,s101p12e,s101p2a,s101p2b,s101p2c,s101p2d,s101p2e,s101p2f,s101p5a,s101p5b,s101p5c,s101p5d,s101p5e,s101p5f,s101p5g,s101p51a,s101p52a,s101p51b,s101p52b,s101p51c,s101p52c,s101p51d,s101p52d,s101p51e,s101p52e,s101p51f,s101p52f,s101p51g,s101p52g,s101p51h,s101p52h,s101p51i,s101p52i,s101p51j,s101p52j,s101p51k,s101p52k,s101p51l,s101p52l,s101p61,s101p62,s101p63,s101p64,s101p65,s101p66,s101p67,s101p68,s101p71,s101p72,s101p73,s101p74,s101p75,s101p76,s101p77,estrato,fexp,upm,id_vivienda,id_hogar,NEW_VARIABLE,ID_1,PROVINCE_NAME
1,170150,284803,19,3,1,2,1,1,2,2,2,3,2,2,7,7,7,8,8,4,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2512,1436.12865,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,284803,19,4,1,1,1,1,2,1,1,5,2,2,7,2,2,1,4,4,6,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2512,1436.12865,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,284803,19,5,1,2,2,1,2,2,2,3,3,2,3,3,3,8,3,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2512,1436.12865,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,284803,19,6,1,2,2,2,2,2,2,3,3,3,3,3,3,8,8,4,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,1,1,3,2,1,2,2,2512,1436.12865,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,284803,19,7,1,2,2,2,2,2,2,3,3,3,3,3,3,8,3,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2512,1436.12865,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,287803,17,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,2513,215.4729536,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,287803,17,3,1,2,2,1,2,2,2,3,3,2,3,3,3,3,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2513,215.4729536,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,287803,17,4,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,8,8,8,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,2,2,2,2,1,1,2,1,1,2,2,2513,215.4729536,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,287803,17,6,1,2,1,1,2,2,2,3,2,2,3,3,3,8,3,3,3,3,8,8,7,,7,,7,,7,,2,7.0,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2513,215.4729536,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,287803,17,7,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2513,215.4729536,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,287803,17,9,1,2,2,2,2,2,2,3,3,3,7,7,7,8,8,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2513,215.4729536,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,287803,17,10,1,2,1,1,2,2,2,3,2,2,3,3,3,3,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2513,215.4729536,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,289502,17,1,1,1,1,1,2,1,2,3,2,2,3,2,7,3,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2512,830.759261,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,289502,17,2,1,1,2,1,2,2,2,5,3,2,3,4,7,8,8,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,2512,830.759261,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,289502,17,3,1,2,2,1,2,2,2,3,3,3,3,3,3,8,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,1,1,1,2,2512,830.759261,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,289502,17,4,1,2,1,1,2,2,2,3,2,2,7,7,7,3,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2512,830.759261,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,289502,17,5,1,2,2,1,2,2,2,3,7,2,7,7,7,8,8,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,2,1,2,2,1,1,2,2,1,2,2,2512,830.759261,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,289502,17,6,1,2,2,2,2,2,2,3,3,3,3,3,3,8,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2512,830.759261,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,289502,17,7,1,1,1,1,2,2,2,3,6,2,7,7,7,8,3,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,2,2,2,2,1,1,1,2,1,2,2,2512,830.759261,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,296403,17,2,1,2,1,1,2,1,2,3,2,2,7,2,7,8,8,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,2,1,2,3,1,2,2,2512,249.6983092,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,296403,17,4,1,2,1,1,2,1,2,3,2,2,3,3,7,6,8,3,8,6,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,1,2,2,1,1,1,2,2,1,2,2,2512,249.6983092,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,296403,17,5,1,1,1,1,2,2,2,5,2,2,3,3,3,8,3,4,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2512,249.6983092,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,296403,17,6,1,2,2,2,2,2,2,3,3,3,3,3,3,8,3,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2512,249.6983092,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,296403,17,7,1,1,2,1,2,2,2,5,3,2,3,3,3,3,3,4,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2512,249.6983092,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,296403,17,8,1,2,2,2,2,2,2,3,3,3,3,3,3,8,8,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2512,249.6983092,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,296403,17,9,1,2,2,2,2,2,2,3,3,3,3,3,3,8,3,4,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2512,249.6983092,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,299302,33,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,4,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2512,813.6799011,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,299302,33,2,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,1,2,2,2,1,1,2,1,1,2,2,2512,813.6799011,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,299302,33,3,1,2,2,2,2,2,2,3,3,3,3,7,7,8,3,3,3,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2512,813.6799011,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,299302,33,4,1,2,2,2,2,2,2,3,3,3,3,3,3,8,8,3,3,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,1,2,2,2,1,1,2,2,1,2,2,2512,813.6799011,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,299302,33,5,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,8,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,2512,813.6799011,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,299302,33,6,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,8,3,8,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2512,813.6799011,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,299302,33,7,1,2,2,2,2,2,2,3,3,3,3,3,3,8,3,3,3,3,8,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2512,813.6799011,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,302501,18,1,1,2,2,2,2,2,2,3,3,3,3,3,3,8,8,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,2,1,2,2,2,1,1,2512,628.5318441,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,302501,18,2,1,1,2,2,2,2,2,5,3,3,3,3,3,8,3,4,8,3,8,8,7,,7,,7,,2,25.0,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2512,628.5318441,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,302501,18,3,1,1,1,1,2,2,2,5,3,3,3,7,7,3,3,8,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2512,628.5318441,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,302501,18,4,1,2,1,1,2,2,2,3,3,2,7,7,7,8,8,3,3,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,1,1,2,1,2,2,1,2,2,2512,628.5318441,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,302501,18,6,1,1,1,1,2,2,2,3,2,2,7,7,7,8,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2512,628.5318441,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,302501,18,7,1,2,2,1,2,2,2,3,3,2,3,3,3,8,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,1,2,2,2,1,1,2,1,1,1,2,2512,628.5318441,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,302501,18,10,1,2,1,1,2,2,2,3,2,2,3,3,3,8,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2512,628.5318441,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,303903,19,1,1,2,2,1,2,2,2,3,3,2,3,7,7,3,3,5,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,2,1,2,1,1,2,2,2513,633.1419822,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,303903,19,4,1,2,1,1,2,1,2,3,2,2,3,2,7,8,8,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2513,633.1419822,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,303903,19,5,1,2,2,2,2,2,2,3,3,3,3,3,3,8,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2513,633.1419822,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,303903,19,6,1,2,1,1,2,2,2,3,2,2,3,3,3,8,8,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,2,2,1,2,2,1,2,2,1,2,2,2513,633.1419822,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,303903,19,7,1,2,1,1,2,2,2,3,2,2,4,3,3,8,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,1,2,2,2,1,1,2,1,1,2,2,2513,633.1419822,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,303903,19,8,1,1,1,1,2,1,2,5,2,2,3,3,3,6,3,5,6,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,2,1,2,1,1,1,2,2513,633.1419822,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,303903,19,9,1,2,1,1,2,2,2,3,2,2,3,3,3,8,3,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2513,633.1419822,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,306602,19,1,1,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,1,1,1,2,2512,394.1170964,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,306602,19,2,1,1,1,2,2,2,2,5,2,3,3,3,3,3,3,3,3,3,3,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,1,2,2,2,1,1,2,2,1,2,2,2512,394.1170964,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,306602,19,3,1,2,1,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,8,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,2512,394.1170964,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,306602,19,5,1,2,1,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,8,3,1,6.0,1,20.0,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,2,1,2,1,2,2,1,1,1,2,2,1,2,2,2512,394.1170964,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,306602,19,6,1,2,1,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,8,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2512,394.1170964,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,306602,19,7,1,1,1,1,2,2,2,3,2,2,3,3,3,3,3,3,3,3,8,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2512,394.1170964,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,306602,19,8,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,8,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,2,1,2,1,1,1,2,2512,394.1170964,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,309702,33,1,1,1,1,1,2,2,2,5,3,2,3,7,7,3,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2513,427.0838111,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,309702,33,2,1,2,1,1,1,2,2,3,3,3,3,7,7,3,3,3,3,3,3,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2513,427.0838111,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,309702,33,3,1,2,1,1,2,2,2,3,2,2,3,3,7,8,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2513,427.0838111,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,309702,33,4,1,2,1,1,2,2,2,3,2,2,3,3,7,3,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,2,2,2,2,2,2,1,2,2,1,2,2,2513,427.0838111,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,309702,33,5,1,1,1,1,2,2,2,5,2,2,7,7,7,3,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2513,427.0838111,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,309702,33,6,1,2,1,1,2,2,2,3,3,3,7,7,7,3,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2513,427.0838111,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,309702,33,7,1,1,1,1,2,2,2,3,3,2,7,7,7,3,3,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2513,427.0838111,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,309901,33,1,1,2,2,2,2,2,2,3,3,3,3,3,3,8,3,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2512,713.8603248,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,309901,33,2,1,1,1,1,1,2,1,5,2,2,3,7,3,6,3,3,6,8,8,8,7,,7,,7,,7,,2,10.0,7,,7,,7,,7,,5,3.0,7,,7,,2,1,1,2,1,2,1,2,1,2,2,2,1,1,2,2512,713.8603248,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,309901,33,4,1,1,1,1,2,2,2,2,6,6,3,3,3,8,8,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,2,1,2,2,1,2,2,2512,713.8603248,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,309901,33,5,1,2,2,1,2,2,2,3,3,2,7,7,7,8,8,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,2512,713.8603248,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,309901,33,6,1,2,2,1,2,2,2,3,3,2,3,3,3,8,3,3,3,2,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2512,713.8603248,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,309901,33,7,1,2,2,2,2,2,2,3,3,3,3,3,7,8,1,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2512,713.8603248,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,309901,33,8,1,2,2,2,2,2,2,3,3,3,3,3,3,8,3,4,8,8,8,3,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2512,713.8603248,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,315102,17,1,1,2,2,2,2,2,2,3,3,3,3,7,7,6,3,3,3,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2513,1061.251846,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,315102,17,2,1,2,2,2,2,2,2,3,3,3,3,3,3,8,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,2,1,2,2,2,1,2,2,1,2,2,2513,1061.251846,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,315102,17,3,1,1,1,1,2,1,1,3,2,2,3,2,2,2,3,4,3,8,8,8,7,,7,,7,,3,30.0,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,2,1,2,2,2,1,1,2,1,1,2,2,2513,1061.251846,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,315102,17,4,1,1,2,1,2,2,2,2,3,2,3,7,7,8,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,2513,1061.251846,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,315102,17,5,1,2,1,1,2,2,2,3,2,2,7,3,7,8,8,3,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2513,1061.251846,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,315102,17,6,1,2,2,2,2,2,2,3,3,3,3,3,3,8,8,8,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,5,4.0,7,,7,,1,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2513,1061.251846,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,315102,17,7,1,2,2,2,2,2,2,3,3,3,3,3,3,8,3,4,8,8,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2513,1061.251846,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,316401,18,1,1,1,1,1,2,2,2,5,2,2,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,2513,257.0788614,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,316401,18,2,1,2,1,1,2,2,2,3,2,2,3,3,3,8,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,5,4.0,7,,7,,2,1,1,2,2,2,2,2,1,1,2,2,1,1,2,2513,257.0788614,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,316401,18,3,1,1,1,1,1,2,2,3,2,2,2,3,3,6,6,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,1,1,2,2,1,2,2,2513,257.0788614,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,316401,18,4,1,2,1,1,2,2,2,3,2,2,3,3,3,8,3,3,8,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2513,257.0788614,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,316401,18,5,1,2,2,2,2,2,2,3,3,3,3,3,3,8,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2513,257.0788614,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,316401,18,6,1,2,1,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,7,7,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,1,1,1,1,1,2,2,2,1,2,2,1,1,2,2513,257.0788614,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,316401,18,7,1,1,1,1,1,1,2,5,2,2,3,3,3,6,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,1,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2513,257.0788614,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,316801,19,1,1,2,1,1,2,2,2,3,2,2,3,3,3,8,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,1,2,2,2,2,1,2,1,1,1,2,2511,326.2184174,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,316801,19,2,1,2,2,1,2,2,2,3,3,2,3,3,3,3,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2511,326.2184174,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
1,170150,316801,19,3,1,2,2,2,2,2,2,3,3,3,3,3,3,8,3,3,3,3,8,8,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,7,,2,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2511,326.2184174,170150000000.0,1.7015e+16,1.7015e+17,17,17,Orellana
